id,dni,nombres,apellido_paterno,apellido_materno,sexo,fecha_nacimiento,nivel,grado,seccion,turno,id_seccion,id_padre,parentesco
3179,12714599,Ian Manuel,Vasquez,Yupanqui,M,2013-05-10,Secundaria,3,J,Tarde,101,2090,Padre
3180,34237884,Martin Andres,Machaca,Sanchez,M,2013-06-24,Secundaria,3,J,Tarde,101,1949,Madre
3181,70597134,Gabriel Samuel,Rivera,Mamani,M,2013-01-15,Secundaria,3,J,Tarde,101,2193,Padre
3182,72657311,Cesar Fabricio,Pacheco,Nunez,M,2013-08-16,Secundaria,3,J,Tarde,101,3067,Madre
3183,73449743,Rosa Camila,Ticona,Rojas,F,2013-04-14,Secundaria,3,J,Tarde,101,899,Padre
3184,43615229,Samuel Hugo,Delgado,Delgado,M,2013-04-24,Secundaria,3,J,Tarde,101,173,Madre
3185,46774507,Ximena Yesenia,Ochoa,Flores,F,2013-01-11,Secundaria,3,J,Tarde,101,1749,Madre
3186,43658234,Juan Jhoel,Ticona,Cardenas,M,2013-01-04,Secundaria,3,J,Tarde,101,2932,Madre
3187,13564430,Julio Oscar,Gutierrez,Herrera,M,2013-04-09,Secundaria,3,J,Tarde,101,2979,Madre
3188,73972927,Ana Yolanda,Salazar,Rojas,F,2013-08-23,Secundaria,3,J,Tarde,101,2369,Padre
3189,13506644,Sofia Luz,Ticona,Ortiz,F,2013-11-11,Secundaria,3,J,Tarde,101,247,Madre
3190,67464631,Kevin Hugo,Yupanqui,Pacheco,M,2013-08-13,Secundaria,3,J,Tarde,101,2145,Madre
3191,26026526,Rodrigo Samuel,Ibarra,Castillo,M,2013-05-14,Secundaria,3,J,Tarde,101,2594,Madre
3192,38500609,Walter Julio,Sanchez,Espinoza,M,2013-11-30,Secundaria,3,J,Tarde,101,2213,Madre
3193,36274680,Isabel Fiorella,Farfan,Cornejo,F,2013-05-05,Secundaria,3,J,Tarde,101,1578,Madre
3194,79529784,Juan Juan,Cabrera,Salazar,M,2013-10-10,Secundaria,3,J,Tarde,101,2774,Padre
3195,74668615,Samuel Leonardo,Pacheco,Espinoza,M,2013-09-19,Secundaria,3,J,Tarde,101,3129,Madre
3196,61749380,Victor Kevin,Villanueva,Espinoza,M,2013-02-13,Secundaria,3,J,Tarde,101,2805,Madre
3197,34270737,Cesar Dylan,Carrillo,Medina,M,2013-05-28,Secundaria,3,J,Tarde,101,1261,Padre
3198,61536695,Gustavo Carlos,Rimac,Vega,M,2013-08-08,Secundaria,3,J,Tarde,101,272,Madre
3199,37477462,Yamil Gustavo,Condori,Cabrera,M,2013-09-24,Secundaria,3,J,Tarde,101,1590,Madre
3200,47496373,Isabel Estefany,Ramos,Ruiz,F,2013-03-05,Secundaria,3,J,Tarde,101,2028,Padre
3201,72812935,Yesenia Alessandra,Alarcon,Vargas,F,2013-11-01,Secundaria,3,K,Tarde,102,1314,Madre
3202,36724525,Anthony Sebastian,Cabrera,Condori,M,2013-09-27,Secundaria,3,K,Tarde,102,24,Padre
3203,48262250,Luis Angel,Aquino,Huaman,M,2013-09-04,Secundaria,3,K,Tarde,102,2512,Padre
3204,52501370,Zoe Brenda,Pacheco,Paucar,F,2013-08-11,Secundaria,3,K,Tarde,102,1918,Madre
3205,22230340,Gonzalo Angel,Bravo,Pacheco,M,2013-10-22,Secundaria,3,K,Tarde,102,154,Padre
3206,10618265,Fabricio Marco,Romero,Diaz,M,2013-03-12,Secundaria,3,K,Tarde,102,757,Padre
3207,32853793,Joaquin Joaquin,Huaraca,Soto,M,2013-09-14,Secundaria,3,K,Tarde,102,2534,Padre
3208,37430400,Fiorella Diana,Silva,Aquino,F,2013-02-01,Secundaria,3,K,Tarde,102,211,Madre
3209,54893837,Yamil Jhon,Ramos,Ortiz,M,2013-10-18,Secundaria,3,K,Tarde,102,1195,Madre
3210,60943878,Isabel Nicole,Pacheco,Cabrera,F,2013-05-23,Secundaria,3,K,Tarde,102,2554,Padre
3211,35282834,Britany Alexandra,Yataco,Carrillo,F,2013-10-26,Secundaria,3,K,Tarde,102,3087,Madre
3212,72763480,Rodrigo Gustavo,Pacheco,Vega,M,2013-08-26,Secundaria,3,K,Tarde,102,1296,Padre
3213,79345641,Fiorella Dulce,Quispe,Cutipa,F,2013-11-10,Secundaria,3,K,Tarde,102,825,Madre
3214,76811190,Luz Grecia,Vasquez,Vilca,F,2013-09-29,Secundaria,3,K,Tarde,102,1935,Madre
3215,62580552,Anthony Kevin,Leon,Diaz,M,2013-12-07,Secundaria,3,K,Tarde,102,1895,Madre
3216,72958388,Joaquin Gabriel,Choque,Yupanqui,M,2013-05-02,Secundaria,3,K,Tarde,102,3048,Padre
3217,56313301,Antonella Daniela,Reyes,Cabanillas,F,2013-07-05,Secundaria,3,K,Tarde,102,715,Padre
3218,17534486,Erick Fabricio,Villanueva,Marin,M,2013-09-22,Secundaria,3,K,Tarde,102,1139,Padre
3219,37534815,Piero Walter,Huaman,Ramos,M,2013-12-27,Secundaria,3,K,Tarde,102,1779,Madre
3220,66229042,Valentina Brenda,Gutierrez,Yupanqui,F,2013-03-05,Secundaria,3,K,Tarde,102,2807,Madre
3221,72309821,Nayeli Valentina,Romero,Mamani,F,2013-02-16,Secundaria,3,L,Tarde,103,2404,Padre
3222,40919284,Gabriel Oscar,Salazar,Herrera,M,2013-11-09,Secundaria,3,L,Tarde,103,569,Padre
3223,72436553,Ximena Ximena,Vargas,Alarcon,F,2013-04-21,Secundaria,3,L,Tarde,103,1875,Padre
3224,36717345,Edgar Elmer,Apaza,Garcia,M,2013-12-23,Secundaria,3,L,Tarde,103,2053,Madre
3225,39837139,Jhoel Fernando,Silva,Vasquez,M,2013-01-29,Secundaria,3,L,Tarde,103,2587,Padre
3226,30953265,Nicolas Edgar,Rojas,Cruz,M,2013-12-09,Secundaria,3,L,Tarde,103,1885,Madre
3227,61970080,Diego Yamil,Zavala,Nunez,M,2013-05-29,Secundaria,3,L,Tarde,103,2407,Padre
3228,37971372,Kiara Ana,Ticona,Sanchez,F,2013-09-07,Secundaria,3,L,Tarde,103,663,Padre
3229,13804221,Gabriel Benjamin,Ruiz,Ibarra,M,2013-06-09,Secundaria,3,L,Tarde,103,2941,Madre
3230,62316283,Aaron Kevin,Espinoza,Cardenas,M,2013-04-09,Secundaria,3,L,Tarde,103,1233,Madre
3231,14757927,Jorge Raul,Delgado,Castillo,M,2013-05-14,Secundaria,3,L,Tarde,103,1047,Padre
3232,77916610,Ian Dylan,Fernandez,Flores,M,2013-02-04,Secundaria,3,L,Tarde,103,1258,Padre
3233,39743399,Valentina Renata,Soto,Marin,F,2013-04-12,Secundaria,3,L,Tarde,103,2515,Padre
3234,76288655,Estefany Estefany,Quispe,Vargas,F,2013-10-03,Secundaria,3,L,Tarde,103,3115,Padre
3235,54142628,Mateo Yamil,Bravo,Cornejo,M,2013-09-26,Secundaria,3,L,Tarde,103,1410,Madre
3236,47012232,Fabricio Luis,Carrillo,Huaraca,M,2013-05-12,Secundaria,3,L,Tarde,103,1071,Padre
3237,35608861,Oscar Anthony,Flores,Vega,M,2013-03-12,Secundaria,3,L,Tarde,103,1598,Madre
3238,79554366,Julia Patricia,Ruiz,Pacheco,F,2013-10-30,Secundaria,3,L,Tarde,103,87,Padre
3239,20957600,Ruth Ruth,Ccahuana,Ibarra,F,2013-11-08,Secundaria,3,L,Tarde,103,2783,Madre
3240,65144715,Yamil Emilio,Nunez,Alarcon,M,2013-09-15,Secundaria,3,L,Tarde,103,2392,Padre
3241,67586866,Alberto Gustavo,Rodriguez,Alvarez,M,2013-02-12,Secundaria,3,L,Tarde,103,875,Madre
3242,54698473,Estefany Carmen,Alarcon,Cardenas,F,2013-06-01,Secundaria,3,M,Tarde,104,2190,Padre
3243,37410274,Brenda Alexandra,Castillo,Pacheco,F,2013-11-06,Secundaria,3,M,Tarde,104,1067,Padre
3244,56093013,Kiara Alexandra,Silva,Romero,F,2013-03-30,Secundaria,3,M,Tarde,104,279,Madre
3245,49822186,Leonardo Julio,Apaza,Cruz,M,2013-02-15,Secundaria,3,M,Tarde,104,220,Padre
3246,19379163,Wilson Samuel,Marin,Ibarra,M,2013-11-04,Secundaria,3,M,Tarde,104,1846,Madre
3247,37397474,Fernando Manuel,Torres,Bravo,M,2013-06-13,Secundaria,3,M,Tarde,104,1416,Padre
3248,29474786,Luana Katty,Vilca,Vega,F,2013-02-23,Secundaria,3,M,Tarde,104,2584,Padre
3249,61312181,Piero Andres,Cruz,Ramos,M,2013-04-23,Secundaria,3,M,Tarde,104,567,Padre
3250,68922377,Renzo Dylan,Ramos,Delgado,M,2013-07-21,Secundaria,3,M,Tarde,104,1395,Madre
3251,32589141,Grecia Vanessa,Cabanillas,Carrillo,F,2013-01-08,Secundaria,3,M,Tarde,104,1778,Padre
3252,10103022,Emily Antonella,Farfan,Flores,F,2013-05-16,Secundaria,3,M,Tarde,104,888,Padre
3253,19971724,Julia Estefany,Cornejo,Flores,F,2013-02-09,Secundaria,3,M,Tarde,104,371,Padre
3254,25540783,Jhon Jorge,Espinoza,Yupanqui,M,2013-06-24,Secundaria,3,M,Tarde,104,892,Padre
3255,21760064,Renzo Samuel,Ibarra,Chavez,M,2013-04-08,Secundaria,3,M,Tarde,104,884,Padre
3256,68921491,Paula Zoe,Cardenas,Cardenas,F,2013-02-10,Secundaria,3,M,Tarde,104,2032,Padre
3257,53970800,Kiara Renata,Gonzales,Lazo,F,2013-09-21,Secundaria,3,M,Tarde,104,1837,Madre
3258,64608957,Carlos Samuel,Rivera,Cornejo,M,2013-04-16,Secundaria,3,M,Tarde,104,2377,Padre
3259,39732148,Adrian Dylan,Vega,Vasquez,M,2013-02-25,Secundaria,3,M,Tarde,104,2734,Madre
3260,37789170,Katty Katty,Silva,Flores,F,2013-06-19,Secundaria,3,M,Tarde,104,1450,Madre
3261,16432568,Sebastian Ian,Bautista,Sanchez,M,2013-10-08,Secundaria,3,M,Tarde,104,2120,Madre
3262,43720733,Vanessa Lucia,Cabrera,Choque,F,2013-10-23,Secundaria,3,M,Tarde,104,2914,Madre
3263,27505042,Mia Carmen,Alvarez,Machaca,F,2013-07-01,Secundaria,3,M,Tarde,104,2779,Padre
3264,39575987,Edgar Carlos,Paredes,Gonzales,M,2013-11-30,Secundaria,3,M,Tarde,104,2837,Madre
3265,69752669,Patricia Brenda,Ortiz,Guzman,F,2013-07-26,Secundaria,3,M,Tarde,104,243,Madre
3266,25985750,Lucia Daniela,Huaraca,Choque,F,2012-08-17,Secundaria,4,A,Mañana,105,1359,Madre
3267,60995154,Mateo Sebastian,Cabanillas,Aquino,M,2012-08-04,Secundaria,4,A,Mañana,105,2092,Padre
3268,45743416,Alessandra Susan,Cabanillas,Vargas,F,2012-10-25,Secundaria,4,A,Mañana,105,2920,Padre
3269,50484618,Marco Mateo,Cruz,Choque,M,2012-07-22,Secundaria,4,A,Mañana,105,1389,Madre
3270,34738326,Britany Britany,Ochoa,Campos,F,2012-11-26,Secundaria,4,A,Mañana,105,995,Madre
3271,47315898,Zoe Britany,Aquino,Diaz,F,2012-05-13,Secundaria,4,A,Mañana,105,2631,Padre
3272,15562322,Julia Emily,Romero,Machaca,F,2012-07-17,Secundaria,4,A,Mañana,105,779,Madre
3273,40280072,Isabel Yolanda,Salvador,Salazar,F,2012-09-02,Secundaria,4,A,Mañana,105,271,Madre
3274,68458705,Karen Jhoana,Espinoza,Rivera,F,2012-12-01,Secundaria,4,A,Mañana,105,335,Madre
3275,20177647,Cristian Elmer,Sanchez,Rodriguez,M,2012-09-01,Secundaria,4,A,Mañana,105,2431,Madre
3276,31582304,Ashley Ruth,Mendoza,Yataco,F,2012-12-06,Secundaria,4,A,Mañana,105,926,Madre
3277,46540518,Thiago Jorge,Vega,Rimac,M,2012-03-24,Secundaria,4,A,Mañana,105,1235,Madre
3278,30432270,Yesica Rafaella,Vasquez,Flores,F,2012-06-04,Secundaria,4,A,Mañana,105,506,Padre
3279,29193869,Carlos Jose,Romero,Flores,M,2012-08-17,Secundaria,4,A,Mañana,105,885,Madre
3280,72349139,Fernando Jhoel,Bravo,Quispe,M,2012-10-25,Secundaria,4,A,Mañana,105,1830,Madre
3281,45480328,Oscar Fernando,Machaca,Bautista,M,2012-08-22,Secundaria,4,A,Mañana,105,2665,Padre
3282,15085653,Bryan Edgar,Chavez,Espinoza,M,2012-09-23,Secundaria,4,A,Mañana,105,3173,Madre
3283,44565303,Jhoana Patricia,Huaraca,Aguilar,F,2012-02-12,Secundaria,4,A,Mañana,105,2060,Padre
3284,71919499,Emily Abigail,Apaza,Flores,F,2012-10-02,Secundaria,4,A,Mañana,105,1090,Padre
3285,23379506,Anthony Fabricio,Nunez,Rivera,M,2012-03-28,Secundaria,4,A,Mañana,105,1592,Padre
3286,72665552,Jose Erick,Fernandez,Herrera,M,2012-12-18,Secundaria,4,A,Mañana,105,2241,Padre
3287,67135245,Raul Oscar,Ticona,Silva,M,2012-08-30,Secundaria,4,A,Mañana,105,1092,Padre
3288,76995723,Bryan Samuel,Palacios,Yupanqui,M,2012-04-09,Secundaria,4,A,Mañana,105,498,Padre
3289,22634722,Alexandra Katty,Flores,Alvarez,F,2012-02-22,Secundaria,4,A,Mañana,105,709,Madre
3290,16058412,Luana Dulce,Vega,Gutierrez,F,2012-02-21,Secundaria,4,A,Mañana,105,97,Madre
3291,30479842,Jhon Piero,Pacheco,Ortiz,M,2012-09-01,Secundaria,4,A,Mañana,105,1563,Madre
3292,67851357,Pilar Zoe,Rimac,Flores,F,2012-02-06,Secundaria,4,A,Mañana,105,1605,Padre
3293,12881820,Martin Samuel,Alarcon,Salazar,M,2012-08-06,Secundaria,4,A,Mañana,105,2950,Padre
3294,40382881,Britany Elena,Sanchez,Quispe,F,2012-06-11,Secundaria,4,A,Mañana,105,2777,Padre
3295,37536862,Renzo Anthony,Ruiz,Rivera,M,2012-07-30,Secundaria,4,A,Mañana,105,3064,Padre
3296,27355327,Grecia Carmen,Garcia,Campos,F,2012-08-16,Secundaria,4,A,Mañana,105,1136,Padre
3297,26100065,Luana Britany,Delgado,Farfan,F,2012-03-29,Secundaria,4,A,Mañana,105,1664,Padre
3298,22008775,Fiorella Gabriela,Carrillo,Vasquez,F,2012-02-20,Secundaria,4,A,Mañana,105,444,Padre
3299,26147720,Alexis Martin,Cornejo,Ortiz,M,2012-02-02,Secundaria,4,A,Mañana,105,2764,Padre
3300,62521248,Piero Juan,Choque,Marin,M,2012-03-18,Secundaria,4,A,Mañana,105,538,Padre
3301,17102261,Leonardo Raul,Delgado,Villanueva,M,2012-07-31,Secundaria,4,A,Mañana,105,343,Padre
3302,33310129,Hugo Nicolas,Paucar,Torres,M,2012-07-11,Secundaria,4,A,Mañana,105,373,Padre
3303,58063438,Franco Dylan,Pacheco,Ccahuana,M,2012-01-03,Secundaria,4,A,Mañana,105,1288,Madre
3304,58414034,Jorge Aaron,Rojas,Villanueva,M,2012-07-12,Secundaria,4,A,Mañana,105,1435,Madre
3305,48670862,Fernando Martin,Castillo,Campos,M,2012-11-24,Secundaria,4,A,Mañana,105,1722,Padre
3306,10265297,Gonzalo Gabriel,Espinoza,Quispe,M,2012-11-15,Secundaria,4,B,Mañana,106,2775,Padre
3307,41104285,Erick Marco,Quispe,Zavala,M,2012-08-26,Secundaria,4,B,Mañana,106,1786,Madre
3308,11786369,Angel Piero,Medina,Soto,M,2012-10-01,Secundaria,4,B,Mañana,106,90,Padre
3309,18000037,Katty Milagros,Ticona,Cabrera,F,2012-03-23,Secundaria,4,B,Mañana,106,1099,Madre
3310,66213170,Gustavo Andres,Palacios,Zavala,M,2012-12-08,Secundaria,4,B,Mañana,106,1934,Padre
3311,26361003,Alexandra Estefany,Cornejo,Apaza,F,2012-11-15,Secundaria,4,B,Mañana,106,1979,Madre
3312,25586286,Ariana Sofia,Diaz,Ibarra,F,2012-04-24,Secundaria,4,B,Mañana,106,1295,Madre
3313,14150329,Alexandra Brenda,Torres,Garcia,F,2012-09-05,Secundaria,4,B,Mañana,106,1126,Padre
3314,33266863,Bryan Oscar,Huaraca,Reyes,M,2012-08-21,Secundaria,4,B,Mañana,106,1005,Padre
3315,42759774,Cristian Luis,Huaman,Mendoza,M,2012-03-09,Secundaria,4,B,Mañana,106,728,Padre
3316,69759583,Melissa Susan,Gutierrez,Yataco,F,2012-02-14,Secundaria,4,B,Mañana,106,2208,Padre
3317,44980396,Vanessa Grecia,Vega,Sanchez,F,2012-02-11,Secundaria,4,B,Mañana,106,622,Padre
3318,18754706,Jhoel Pedro,Cabanillas,Salazar,M,2012-05-30,Secundaria,4,B,Mañana,106,2327,Padre
3319,44613863,Mia Diana,Salvador,Vega,F,2012-08-06,Secundaria,4,B,Mañana,106,747,Padre
3320,70994887,Alberto Walter,Reyes,Cabanillas,M,2012-01-29,Secundaria,4,B,Mañana,106,2605,Madre
3321,67866538,Victor Julio,Rodriguez,Vargas,M,2012-07-26,Secundaria,4,B,Mañana,106,411,Padre
3322,26841245,Renata Ana,Ticona,Cutipa,F,2012-10-06,Secundaria,4,B,Mañana,106,2207,Madre
3323,49774457,Ricardo Bryan,Paucar,Vasquez,M,2012-03-05,Secundaria,4,B,Mañana,106,1539,Madre
3324,66181110,Estefany Daniela,Gonzales,Soto,F,2012-12-18,Secundaria,4,B,Mañana,106,1313,Madre
3325,71746134,Luana Milagros,Castillo,Paredes,F,2012-05-04,Secundaria,4,B,Mañana,106,2282,Madre
3326,67059861,Gonzalo Joaquin,Farfan,Cornejo,M,2012-03-16,Secundaria,4,B,Mañana,106,1256,Madre
3327,36682166,Grecia Luana,Guzman,Diaz,F,2012-01-28,Secundaria,4,B,Mañana,106,1531,Madre
3328,61276035,Flor Gabriela,Villanueva,Diaz,F,2012-08-28,Secundaria,4,B,Mañana,106,1911,Madre
3329,38484715,Alberto Emilio,Alarcon,Pacheco,M,2012-09-23,Secundaria,4,B,Mañana,106,568,Padre
3330,23364091,Sofia Katty,Pacheco,Sanchez,F,2012-09-16,Secundaria,4,B,Mañana,106,633,Padre
3331,26919287,Elena Julia,Aquino,Ibarra,F,2012-09-05,Secundaria,4,B,Mañana,106,511,Padre
3332,61708235,Brenda Sofia,Silva,Villanueva,F,2012-03-19,Secundaria,4,B,Mañana,106,976,Padre
3333,57697677,Franco Leonardo,Leon,Reyes,M,2012-06-08,Secundaria,4,B,Mañana,106,595,Padre
3334,34260005,Nayeli Yesica,Paredes,Alarcon,F,2012-07-16,Secundaria,4,B,Mañana,106,2128,Madre
3335,32231762,Sofia Ashley,Gonzales,Silva,F,2012-08-03,Secundaria,4,B,Mañana,106,1988,Madre
3336,53514496,Elena Patricia,Cornejo,Guzman,F,2012-06-14,Secundaria,4,B,Mañana,106,1657,Madre
3337,42466758,Ana Luz,Cardenas,Rojas,F,2012-02-08,Secundaria,4,B,Mañana,106,2790,Padre
3338,15192537,Carlos Yamil,Yupanqui,Rivera,M,2012-02-11,Secundaria,4,B,Mañana,106,22,Madre
3339,58276475,Alexandra Gabriela,Yupanqui,Flores,F,2012-10-12,Secundaria,4,B,Mañana,106,539,Padre
3340,73448648,Karen Rosa,Vilca,Marin,F,2012-09-16,Secundaria,4,B,Mañana,106,1921,Padre
3341,74526225,Rosa Camila,Aguilar,Rojas,F,2012-05-06,Secundaria,4,B,Mañana,106,838,Madre
3342,15757276,Thiago Aaron,Huaraca,Paredes,M,2012-08-08,Secundaria,4,B,Mañana,106,477,Madre
3343,40950910,Rafaella Maria,Farfan,Vargas,F,2012-12-06,Secundaria,4,B,Mañana,106,1512,Padre
3344,34247154,Dylan Joaquin,Condori,Ramos,M,2012-12-26,Secundaria,4,B,Mañana,106,1442,Padre
3345,40494823,Cesar Sebastian,Lazo,Yataco,M,2012-05-25,Secundaria,4,C,Mañana,107,1239,Padre
3346,51981773,Lucia Yesica,Villanueva,Espinoza,F,2012-02-17,Secundaria,4,C,Mañana,107,3165,Madre
3347,42399667,Estefany Maria,Gonzales,Castillo,F,2012-07-19,Secundaria,4,C,Mañana,107,699,Madre
3348,72368894,Angel Pedro,Gutierrez,Zavala,M,2012-10-16,Secundaria,4,C,Mañana,107,109,Madre
3349,54099615,Dulce Sofia,Apaza,Gutierrez,F,2012-09-23,Secundaria,4,C,Mañana,107,625,Madre
3350,29414194,Emily Danna,Apaza,Ochoa,F,2012-03-30,Secundaria,4,C,Mañana,107,1859,Madre
3351,19591353,Jhoana Camila,Ramos,Pacheco,F,2012-10-19,Secundaria,4,C,Mañana,107,2216,Madre
3352,51175934,Nicolas Miguel,Paucar,Ruiz,M,2012-06-19,Secundaria,4,C,Mañana,107,1513,Padre
3353,12006929,Antonella Alessandra,Zavala,Medina,F,2012-09-26,Secundaria,4,C,Mañana,107,1222,Padre
3354,48993952,Mia Abigail,Romero,Condori,F,2012-01-04,Secundaria,4,C,Mañana,107,1001,Padre
3355,15834595,Angel Anthony,Cornejo,Vargas,M,2012-06-01,Secundaria,4,C,Mañana,107,2024,Madre
3356,19924783,Milagros Sofia,Marin,Nunez,F,2012-12-14,Secundaria,4,C,Mañana,107,2357,Madre
3357,59356582,Carmen Daniela,Espinoza,Leon,F,2012-07-15,Secundaria,4,C,Mañana,107,1427,Padre
3358,19378637,Wilson Miguel,Ticona,Fernandez,M,2012-03-21,Secundaria,4,C,Mañana,107,1906,Madre
3359,57240742,Lucia Ashley,Ramos,Nunez,F,2012-07-29,Secundaria,4,C,Mañana,107,1427,Padre
3360,44752042,Hugo Kevin,Paredes,Paucar,M,2012-06-16,Secundaria,4,C,Mañana,107,168,Madre
3361,62223832,Miguel Samuel,Cabrera,Espinoza,M,2012-11-11,Secundaria,4,C,Mañana,107,396,Madre
3362,71569931,Patricia Rosa,Mendoza,Cardenas,F,2012-12-25,Secundaria,4,C,Mañana,107,1413,Madre
3363,76572979,Karen Dulce,Aguilar,Vilca,F,2012-07-03,Secundaria,4,C,Mañana,107,1882,Madre
3364,15957232,Kevin Piero,Vilca,Salvador,M,2012-06-19,Secundaria,4,C,Mañana,107,2988,Madre
3365,63960254,Jhon Jose,Farfan,Campos,M,2012-07-16,Secundaria,4,C,Mañana,107,2246,Madre
3366,10744832,Mateo Ian,Vega,Cruz,M,2012-03-14,Secundaria,4,C,Mañana,107,2171,Padre
3367,38494783,Erick Juan,Huaraca,Vilca,M,2012-09-28,Secundaria,4,C,Mañana,107,2906,Padre
3368,30812141,Raul Gabriel,Soto,Ccahuana,M,2012-06-02,Secundaria,4,C,Mañana,107,695,Madre
3369,70333461,Ian Gonzalo,Cardenas,Carrillo,M,2012-05-29,Secundaria,4,C,Mañana,107,544,Madre
3370,64199753,Ashley Nicole,Leon,Vega,F,2012-08-03,Secundaria,4,C,Mañana,107,112,Padre
3371,63039576,Julia Ariana,Guzman,Ruiz,F,2012-05-11,Secundaria,4,C,Mañana,107,1631,Padre
3372,10310523,Dulce Lucia,Garcia,Silva,F,2012-02-29,Secundaria,4,C,Mañana,107,1133,Padre
3373,59422014,Alexandra Rosa,Cruz,Condori,F,2012-08-12,Secundaria,4,C,Mañana,107,2604,Madre
3374,21780359,Diana Nicole,Espinoza,Vega,F,2012-07-23,Secundaria,4,C,Mañana,107,6,Padre
3375,53911286,Katherine Daniela,Flores,Cornejo,F,2012-10-02,Secundaria,4,C,Mañana,107,1272,Madre
3376,65095205,Alexandra Maria,Guzman,Sanchez,F,2012-05-10,Secundaria,4,C,Mañana,107,2006,Madre
3377,36884643,Ivan Ian,Pacheco,Bautista,M,2012-07-30,Secundaria,4,C,Mañana,107,1561,Madre
3378,33770473,Katherine Yolanda,Vilca,Mamani,F,2012-08-24,Secundaria,4,C,Mañana,107,1722,Padre
3379,79030449,Nicolas Jhon,Salvador,Huaraca,M,2012-03-09,Secundaria,4,D,Mañana,108,2723,Madre
3380,27908830,Mia Danna,Vilca,Palacios,F,2012-06-08,Secundaria,4,D,Mañana,108,2572,Madre
3381,53154146,Anthony Leonardo,Espinoza,Delgado,M,2012-07-19,Secundaria,4,D,Mañana,108,1401,Padre
3382,56956972,Pedro Juan,Ccahuana,Zavala,M,2012-11-27,Secundaria,4,D,Mañana,108,3193,Padre
3383,12990629,Bryan Manuel,Cornejo,Romero,M,2012-04-21,Secundaria,4,D,Mañana,108,1613,Padre
3384,79790612,Jhoana Milagros,Silva,Fernandez,F,2012-02-07,Secundaria,4,D,Mañana,108,228,Padre
3385,33936043,Camila Ashley,Reyes,Carrillo,F,2012-11-30,Secundaria,4,D,Mañana,108,260,Padre
3386,57287116,Elmer Fernando,Nunez,Fernandez,M,2012-08-07,Secundaria,4,D,Mañana,108,3065,Madre
3387,42488501,Ruth Isabel,Yupanqui,Vega,F,2012-10-26,Secundaria,4,D,Mañana,108,1027,Madre
3388,71158472,Renata Lucia,Leon,Huaraca,F,2012-04-30,Secundaria,4,D,Mañana,108,2761,Madre
3389,61913985,Renata Milagros,Garcia,Salvador,F,2012-11-05,Secundaria,4,D,Mañana,108,2681,Padre
3390,49457728,Gabriel Manuel,Castillo,Cabanillas,M,2012-02-02,Secundaria,4,D,Mañana,108,2614,Padre
3391,23050285,Camila Mia,Medina,Mamani,F,2012-05-31,Secundaria,4,D,Mañana,108,839,Padre
3392,63725662,Kevin Nicolas,Huaraca,Cardenas,M,2012-09-16,Secundaria,4,D,Mañana,108,2706,Madre
3393,51099397,Ariana Zoe,Yupanqui,Leon,F,2012-09-21,Secundaria,4,D,Mañana,108,1805,Madre
3394,16064125,Joaquin Dylan,Vega,Mamani,M,2012-12-02,Secundaria,4,D,Mañana,108,1039,Madre
3395,10443122,Emilio Kevin,Ortiz,Soto,M,2012-01-31,Secundaria,4,D,Mañana,108,2853,Padre
3396,31872808,Nicolas Edgar,Vega,Yupanqui,M,2012-12-24,Secundaria,4,D,Mañana,108,2954,Padre
3397,55463985,Sofia Kiara,Vargas,Pacheco,F,2012-07-06,Secundaria,4,D,Mañana,108,2287,Madre
3398,19791479,Renata Zoe,Alarcon,Reyes,F,2012-07-20,Secundaria,4,D,Mañana,108,1971,Padre
3399,42577230,Zoe Grecia,Medina,Vilca,F,2012-11-06,Secundaria,4,D,Mañana,108,1903,Padre
3400,70318452,Yamil Carlos,Herrera,Cornejo,M,2012-09-05,Secundaria,4,D,Mañana,108,2102,Madre
3401,31892050,Jhoana Luana,Yataco,Mamani,F,2012-10-05,Secundaria,4,D,Mañana,108,3149,Madre
3402,50566838,Wilson Edgar,Bautista,Ibarra,M,2012-12-27,Secundaria,4,D,Mañana,108,1384,Padre
3403,29211527,Juan Emilio,Vargas,Chavez,M,2012-07-13,Secundaria,4,D,Mañana,108,1890,Padre
3404,18905743,Cristian Dylan,Ortiz,Pacheco,M,2012-01-29,Secundaria,4,D,Mañana,108,1933,Madre
3405,62621618,Brenda Britany,Espinoza,Alarcon,F,2012-06-19,Secundaria,4,D,Mañana,108,1242,Padre
3406,25179736,Rodrigo Erick,Sanchez,Cabanillas,M,2012-09-07,Secundaria,4,D,Mañana,108,1653,Padre
3407,59023471,Renzo Wilson,Yataco,Huaraca,M,2012-09-27,Secundaria,4,D,Mañana,108,1414,Madre
3408,32075665,Rosa Xiomara,Vilca,Cabanillas,F,2012-01-14,Secundaria,4,D,Mañana,108,3066,Madre
3409,71953935,Victor Alexander,Gonzales,Nunez,M,2012-03-20,Secundaria,4,D,Mañana,108,2974,Madre
3410,61450243,Ricardo Adrian,Romero,Bautista,M,2012-11-29,Secundaria,4,D,Mañana,108,281,Padre
3411,17332486,Danna Rafaella,Mendoza,Torres,F,2012-02-05,Secundaria,4,D,Mañana,108,1069,Madre
3412,36504438,Mia Patricia,Bautista,Mendoza,F,2012-07-24,Secundaria,4,D,Mañana,108,2494,Madre
3413,12881643,Jorge Jhoel,Rivera,Pacheco,M,2012-07-16,Secundaria,4,D,Mañana,108,2023,Madre
